name,phone,address,city,state,zip,latitude,longitude,county
NORTH STOKES HIGH,3365938134,1350 N STOKES SCH RD,DANBURY,NC,27016,36.46689,-80.283118,STOKES COUNTY
SOUTH STOKES HIGH,3369942995,1100 S STOKES HIGH DRIVE,WALNUT COVE,NC,27052,36.328309,-80.23855,STOKES COUNTY
WEST STOKES HIGH,3369832099,1400 PRIDDY ROAD,KING,NC,27021,36.319456,-80.368168,STOKES COUNTY
STOKES CO EARLY COLLEGE HIGH,3365938146,100 COURTHOUSE CIRCLE,DANBURY,NC,27016,36.409297,-80.206238,STOKES COUNTY
EAST SURRY HIGH,3363682251,801 W MAIN STREET,PILOT MOUNTA,NC,27041,36.392705,-80.480449,SURRY COUNTY
NORTH SURRY HIGH,3367895055,2440 W PINE STREET,MOUNT AIRY,NC,27030,36.503998,-80.673261,SURRY COUNTY
SURRY CENTRAL HIGH,3363868842,PO BOX 8,DOBSON,NC,27017,36.382683,-80.714218,SURRY COUNTY
SWAIN COUNTY HIGH,8284882152,1415 FONTANA ROAD,BRYSON CITY,NC,28713,35.427386,-83.501391,SWAIN COUNTY
CHEROKEE EXTENSION HIGH,8284883129,BOARD OF EDUCATION,BRYSON CITY,NC,28713,35.425233,-83.448169,SWAIN COUNTY
THOMASVILLE HIGH,3364744250,410 UNITY STREET,THOMASVILLE,NC,27360,35.898593,-80.080508,DAVIDSON COUNTY
BREVARD HIGH,8288844103,747 COUNTRY CLUB RD,BREVARD,NC,28712,35.222744,-82.736963,TRANSYLVANIA COUNTY
ROSMAN HIGH,8288624284,749 PICKENS HWY,ROSMAN,NC,28772,35.14393,-82.82131,TRANSYLVANIA COUNTY
COLUMBIA HIGH,2527968161,PO BOX 419,COLUMBIA,NC,27925,35.918401,-76.247281,TYRRELL COUNTY
MONROE HIGH,7042963130,1 HIGH SCHOOL DR,MONROE,NC,28112,34.974424,-80.526512,UNION COUNTY
FOREST HILLS HIGH,7042334001,100 FOREST HILLS SCHOOL RD,MARSHVILLE,NC,28103,34.982966,-80.41411,UNION COUNTY
PARKWOOD HIGH,7047642900,3220 PARKWOOD SCHOOL RD,MONROE,NC,28112,34.901464,-80.629138,UNION COUNTY
PIEDMONT HIGH,7047532810,3006 SIKES MILL ROAD,MONROE,NC,28110,35.094661,-80.493041,UNION COUNTY
SUN VALLEY HIGH,7042963020,5211 OLD CHARLOTTE HWY,MONROE,NC,28110,35.04664,-80.644188,UNION COUNTY
WEDDINGTON HIGH,7047085530,4901 MONROE-WEDDINGTON ROA,MATTHEWS,NC,28104,35.007092,-80.680571,UNION COUNTY
PORTER RIDGE HIGH SCHOOL,7042927662,2839 RIDGE ROAD,INDIAN TRAIL,NC,28079,35.089783,-80.567798,UNION COUNTY
MARVIN RIDGE HIGH,7042901520,2825 CRANE RD,WAXHAW,NC,28173,34.9697,-80.7982,UNION COUNTY
CUTHBERTSON HIGH,7042833733,1400 CUTHBERTSON ROAD,WAXHAW,NC,28173,34.97632,-80.735302,UNION COUNTY
NORTHERN VANCE HIGH,2524926041,293 WARRENTON ROAD,HENDERSON,NC,27537,36.34969,-78.376597,VANCE COUNTY
WESTERN VANCE HIGH,2524388407,2785 POPLAR CREEK RD,HENDERSON,NC,27537,36.349005,-78.495799,VANCE COUNTY
SOUTHERN VANCE HIGH,2524306000,925 GARRETT ROAD,HENDERSON,NC,27537,36.300563,-78.373469,VANCE COUNTY
LEESVILLE ROAD HIGH,9198704250,8409 LEESVILLE RD,RALEIGH,NC,27613,35.891074,-78.714312,WAKE COUNTY
APEX HIGH,9193872208,1501 LAURA DUNCAN RD,APEX,NC,27502,35.745415,-78.838399,WAKE COUNTY
ATHENS DRIVE HIGH,9192334050,1420 ATHENS DRIVE,RALEIGH,NC,27606,35.76841,-78.712215,WAKE COUNTY
NEEDHAM BROUGHTON HIGH,9198567810,723 SAINT MARYS ST,RALEIGH,NC,27605,35.790723,-78.653499,WAKE COUNTY
CARY HIGH,9194603549,638 WALNUT ST,CARY,NC,27511,35.771522,-78.76622,WAKE COUNTY
FUQUAY-VARINA HIGH,9195572511,201 BENGAL BLVD,FUQUAY-VARIN,NC,27526,35.596779,-78.795045,WAKE COUNTY
GARNER HIGH,9196622379,2101 SPRING DR,GARNER,NC,27529,35.710017,-78.637392,WAKE COUNTY
MILLBROOK HIGH,9198508787,2201 SPRING FOREST RD,RALEIGH,NC,27615,35.865861,-78.602993,WAKE COUNTY
SANDERSON HIGH,9198814800,5500 DIXON DRIVE,RALEIGH,NC,27609,35.861059,-78.646574,WAKE COUNTY
WAKE FOREST-ROLESVILLE HIGH,9195548611,420 W STADIUM DR,WAKE FOREST,NC,27587,35.985678,-78.516253,WAKE COUNTY
WILLIAM G ENLOE HIGH,9198567918,128 CLARENDON CRES,RALEIGH,NC,27610,35.784247,-78.603334,WAKE COUNTY
PHILLIPS HIGH,9198567710,1923 MILBURNIE RD,RALEIGH,NC,27610,35.788222,-78.616204,WAKE COUNTY
SOUTHEAST RALEIGH HIGH,9198562800,2600 ROCK QUARRY ROAD,RALEIGH,NC,27610,35.74752,-78.604202,WAKE COUNTY
GREEN HOPE HIGH,9193803700,2500 CARPENTER UPCHURCH RO,CARY,NC,27519,35.80477,-78.866737,WAKE COUNTY
WAKEFIELD HIGH,9195623600,2200 WAKEFIELD PINES DRIVE,RALEIGH,NC,27614,35.949338,-78.569578,WAKE COUNTY
MIDDLE CREEK HIGH,9197733838,123 MIDDLE CREEK PARK AVEN,APEX,NC,27539,35.665789,-78.760617,WAKE COUNTY
HIGHCROFT ELEMENTARY,9194603527,5415 HIGHCROFT DRIVE,CARY,NC,27519,35.801197,-78.886195,WAKE COUNTY
KNIGHTDALE HIGH,9192175350,100 BRYAN CHALK LANE,KNIGHTDALE,NC,27545,35.810339,-78.474854,WAKE COUNTY
PANTHER CREEK HIGH,9194638656,6770 MCCRIMMON PRKY,CARY,NC,27519,35.828884,-78.893116,WAKE COUNTY
HOLLY SPRINGS HIGH,9195771444,950 HOLLY SPRINGS RD,HOLLY SPRING,NC,27540,35.65417,-78.815574,WAKE COUNTY
WARREN COUNTY HIGH,2522574413,149 CAMPUS DRIVE,WARRENTON,NC,27589,36.43247,-78.165284,WARREN COUNTY
WARREN NEW TECH HIGH,2522573184,210 W RIDGEWAY ST,WARRENTON,NC,27589,36.403521,-78.155778,WARREN COUNTY
WARREN EARLY COLLEGE HIGH,2522573184,210 RIDGEWAY STREET,WARRENTON,NC,28001,36.403521,-78.155778,WARREN COUNTY
CRESWELL HIGH,2527974766,PO BOX 188,CRESWELL,NC,27928,35.868391,-76.395068,WASHINGTON COUNTY
PLYMOUTH HIGH,2527933031,PO BOX 827,PLYMOUTH,NC,27962,35.86711,-76.722324,WASHINGTON COUNTY
WATAUGA HIGH,8282642407,400 HIGH SCHOOL DR,BOONE,NC,28607,36.200427,-81.676234,WATAUGA COUNTY
GOLDSBORO HIGH,9197315930,PO BOX 1757,GOLDSBORO,NC,27530,35.385951,-77.981189,WAYNE COUNTY
CHARLES B AYCOCK HIGH,9192423400,PO BOX 159,PIKEVILLE,NC,27863,35.506791,-77.981451,WAYNE COUNTY
EASTERN WAYNE HIGH,9197517120,1135 NEW HOPE RD,GOLDSBORO,NC,27534,35.36659,-77.876141,WAYNE COUNTY
ROSEWOOD HIGH,9197056050,900 ROSEWOOD RD,GOLDSBORO,NC,27530,35.414061,-78.07308,WAYNE COUNTY
SOUTHERN WAYNE HIGH,9197056060,124 WALTER FULCHER RD,DUDLEY,NC,28333,35.254712,-78.045259,WAYNE COUNTY
SPRING CREEK HIGH,9197517160,4340 INDIAN SPRINGS ROAD,SEVEN SPRING,NC,28578,35.22784,-77.894946,WAYNE COUNTY
WELDON HIGH,2525364829,415 COUNTY ROAD,WELDON,NC,27890,36.412912,-77.616497,HALIFAX COUNTY
WHITEVILLE HIGH,9109144189,413 N LEE STREET,WHITEVILLE,NC,28472,34.334041,-78.706123,COLUMBUS COUNTY
EAST WILKES HIGH,3368354772,PO BOX 368,RONDA,NC,28670,36.228888,-80.923985,WILKES COUNTY
NORTH WILKES HIGH,3369578601,PO BOX 430,HAYS,NC,28635,36.281608,-81.100147,WILKES COUNTY
WEST WILKES HIGH,3369734503,6598 BOONE TRAIL,MILLERS CREE,NC,28651,36.183548,-81.261505,WILKES COUNTY
WILKES CENTRAL HIGH,3366675277,1179 MORAVIAN FALLS RD,WILKESBORO,NC,28697,36.104689,-81.180874,WILKES COUNTY
WILKES EARLY COLLEGE HIGH,3366671121,613 CHERRY STREET,NORTH WILKES,NC,28659,36.159692,-81.142325,WILKES COUNTY
BEDDINGFIELD HIGH,2523997880,4510 OLD STANTONSBURG RD,WILSON,NC,27893,35.685291,-77.88642,WILSON COUNTY
FIKE HIGH,2523997905,500 HARRISON DR N,WILSON,NC,27893,35.753814,-77.924281,WILSON COUNTY
JAMES HUNT HIGH,2523997930,4559 LAMM RD,WILSON,NC,27893,35.72251,-77.995088,WILSON COUNTY
FORBUSH HIGH,3369614644,1525 FALCON ROAD,EAST BEND,NC,27018,36.142036,-80.554667,YADKIN COUNTY
STARMOUNT HIGH,3364682891,2516 LONGTOWN RD,BOONVILLE,NC,27011,36.182635,-80.774031,YADKIN COUNTY
MOUNTAIN HERITAGE HIGH,8286826103,PO BOX 70,BURNSVILLE,NC,28714,35.90849,-82.33372,YANCEY COUNTY
BISMARCK HIGH SCHOOL,7013234800,800 N 8TH ST,BISMARCK,ND,58501,46.812801,-100.779896,BURLEIGH COUNTY
CENTURY HIGH SCHOOL,7013234900,1000 E CENTURY AVE,BISMARCK,ND,58503,46.838199,-100.77742,BURLEIGH COUNTY
HIGHLAND ACRES ELEMENTARY SCHOOL,7013234160,1200 PRAIRIE DR,BISMARCK,ND,58501,46.816089,-100.811543,BURLEIGH COUNTY
STRASBURG HIGH SCHOOL,7013362667,PO BOX 308,STRASBURG,ND,58573,46.133856,-100.165668,EMMONS COUNTY
LINTON HIGH SCHOOL,7012544138,PO BOX 970,LINTON,ND,58552,46.26792,-100.22855,EMMONS COUNTY
CAVALIER HIGH SCHOOL,7012658417,PO BOX 410,CAVALIER,ND,58220,48.794058,-97.619233,PEMBINA COUNTY
JAMESTOWN HIGH SCHOOL,7012520559,PO BOX 269,JAMESTOWN,ND,58402,46.918175,-98.689646,STUTSMAN COUNTY
SCRANTON HIGH SCHOOL,7012758266,PO BOX 126,SCRANTON,ND,58653,46.152732,-103.141919,BOWMAN COUNTY
POWERS LAKE HIGH SCHOOL,7014645432,PO BOX 346,POWERS LAKE,ND,58773,48.560826,-102.641459,BURKE COUNTY
KINDRED HIGH SCHOOL,7014283177,55 1ST AVE S,KINDRED,ND,58051,46.645548,-97.008445,CASS COUNTY
NEW ENGLAND HIGH SCHOOL,7015794160,PO BOX 307,NEW ENGLAND,ND,58647,46.543287,-102.868052,HETTINGER COUNTY
DRAKE HIGH SCHOOL,7014653732,PO BOX 256,DRAKE,ND,58736,47.92476,-100.372206,MCHENRY COUNTY
HAZEN HIGH SCHOOL,7017482345,PO BOX 487,HAZEN,ND,58545,47.297841,-101.621728,MERCER COUNTY
BEULAH HIGH SCHOOL,7018732261,204 5TH ST NW,BEULAH,ND,58523,47.2687,-101.779567,MERCER COUNTY
RICHLAND JUNIOR-SENIOR HIGH SCHOOL,7013723713,PO BOX 49,COLFAX,ND,58018,46.470913,-96.875722,RICHLAND COUNTY
A L HAGEN JUNIOR HIGH SCHOOL,7014560020,PO BOX 1057,DICKINSON,ND,58602,46.883171,-102.79139,STARK COUNTY
DICKINSON HIGH SCHOOL,7014560030,PO BOX 1057,DICKINSON,ND,58602,46.890098,-102.805159,STARK COUNTY
SOUTHWEST COMMUNITY HIGH SCHOOL,7014560042,PO BOX 1057,DICKINSON,ND,58602,46.893709,-102.789812,STARK COUNTY
TIOGA HIGH SCHOOL,7016643606,PO BOX 279,TIOGA,ND,58852,48.399298,-102.947542,WILLIAMS COUNTY
DAKOTA PRAIRIE HIGH SCHOOL,7013458233,PO BOX 37,PETERSBURG,ND,58272,48.008482,-98.000788,NELSON COUNTY
MAY-PORT CG HIGH SCHOOL,7017882281,900 MAIN ST W,MAYVILLE,ND,58257,47.498253,-97.335723,TRAILL COUNTY
MIDKOTA HIGH SCHOOL,7017852126,PO BOX 98,GLENFIELD,ND,58443,47.456242,-98.568593,FOSTER COUNTY
GACKLE-STREETER HIGH SCHOOL,7014853692,PO BOX 375,GACKLE,ND,58442,46.62466,-99.1398,LOGAN COUNTY
NORTHERN CASS HIGH SCHOOL,7018742322,16021 18TH ST SE,HUNTER,ND,58048,47.155527,-97.109808,CASS COUNTY
ELGIN-NEW LEIPZIG HIGH SCHOOL,7015842374,PO BOX 70,ELGIN,ND,58533,46.403418,-101.848442,GRANT COUNTY
MOTT-REGENT HIGH SCHOOL,7018242795,205 DAKOTA AVE,MOTT,ND,58646,46.372378,-102.319099,HETTINGER COUNTY
TGU-GRANVILLE HIGH SCHOOL,7017286641,210 6TH ST SW,GRANVILLE,ND,58741,48.263446,-100.844155,MCHENRY COUNTY
TGU-TOWNER HIGH SCHOOL,7015375414,PO BOX 270,TOWNER,ND,58788,48.344644,-100.402095,MCHENRY COUNTY
RICHARDTON-TAYLOR HIGH SCHOOL,7019742111,PO BOX 289,RICHARDTON,ND,58652,46.886692,-102.308257,STARK COUNTY
FESSENDEN-BOWDON HIGH SCHOOL,7015473296,PO BOX 67,FESSENDEN,ND,58438,47.650961,-99.625587,WELLS COUNTY
MLS-MOHALL HIGH SCHOOL,7017566660,PO BOX 187,MOHALL,ND,58761,48.766522,-101.513256,RENVILLE COUNTY
CENTER-STANTON HIGH SCHOOL,7017948778,PO BOX 248,CENTER,ND,58530,47.118601,-101.298117,OLIVER COUNTY
CARRINGTON HIGH SCHOOL,7016523136,PO BOX 48,CARRINGTON,ND,58421,47.448499,-99.115848,FOSTER COUNTY
NORTH BORDER-PEMBINA HIGH SCHOOL,7018256261,155 S 3RD ST,PEMBINA,ND,58271,48.966374,-97.248605,PEMBINA COUNTY
NORTH BORDER-WALHALLA HIGH SCHOOL,7015493751,PO BOX 558,WALHALLA,ND,58282,48.924087,-97.917529,PEMBINA COUNTY
FORDVILLE-LANKIN HIGH SCHOOL,7012293297,PO BOX 127,FORDVILLE,ND,58231,48.21947,-97.7892,WALSH COUNTY
LITCHVILLE-MARION HIGH SCHOOL,7016692261,PO BOX 159,MARION,ND,58466,46.604151,-98.331398,LAMOURE COUNTY
BERTHOLD HIGH SCHOOL,7014533484,PO BOX 185,BERTHOLD,ND,58718,48.316457,-101.730516,WARD COUNTY
NORTH SHORE HIGH SCHOOL,7017265591,PO BOX 127,MAKOTI,ND,58756,47.961791,-101.807712,WARD COUNTY
NEW ROCKFORD-SHEYENNE HIGH SCHOOL,7019475036,437 1ST AVE N,NEW ROCKFORD,ND,58356,47.681124,-99.131404,EDDY COUNTY
BARNES CO N-NORTH CENTRAL HIGH SCHOOL,7016466202,10860 20 1/2 ST SE,ROGERS,ND,58479,47.117629,-98.20196,BARNES COUNTY
BARNES CO N-WIMBLEDON/COURTENAY HIGH SCHOOL,7014352494,PO BOX 255,WIMBLEDON,ND,58492,47.14338,-98.42535,BARNES COUNTY
ENDERLIN AREA HIGH SCHOOL,7014372240,410 BLUFF ST,ENDERLIN,ND,58027,46.621671,-97.602429,RANSOM COUNTY
STEELE-DAWSON HIGH SCHOOL,7014752243,PO BOX 380,STEELE,ND,58482,46.850589,-99.91574,KIDDER COUNTY
TAPPEN HIGH SCHOOL,7013274256,PO BOX 127,TAPPEN,ND,58487,46.877881,-99.634361,KIDDER COUNTY
NORTH STAR HIGH SCHOOL,7019684416,PO BOX 489,CANDO,ND,58324,48.490685,-99.208092,TOWNER COUNTY
NEW SALEM-ALMONT HIGH SCHOOL,7018437610,PO BOX 378,NEW SALEM,ND,58563,46.845116,-101.408693,MORTON COUNTY
NEWBURG-UNITED HIGH SCHOOL,7012726151,PO BOX 427,NEWBURG,ND,58762,48.712895,-100.912817,BOTTINEAU COUNTY
ALEXANDER HIGH SCHOOL,7018283334,PO BOX 66,ALEXANDER,ND,58831,47.843075,-103.639308,MCKENZIE COUNTY
ANAMOOSE HIGH SCHOOL,7014653258,706 3RD ST W,ANAMOOSE,ND,58710,47.883616,-100.245639,MCHENRY COUNTY
ASHLEY HIGH SCHOOL,7012883456,703 W MAIN ST,ASHLEY,ND,58413,46.034507,-99.381881,MCINTOSH COUNTY
BEACH HIGH SCHOOL,7018724161,PO BOX 368,BEACH,ND,58621,46.908973,-104.006473,GOLDEN VALLEY COUNTY
TURTLE MT COMMUNITY HIGH SCHOOL,7014776471,PO BOX 440,BELCOURT,ND,58316,48.82091,-100.59899,BOTTINEAU COUNTY
BOTTINEAU JUNIOR-SENIOR HIGH SCHOOL,7012282266,301 BRANDER ST,BOTTINEAU,ND,58318,48.830727,-100.442819,BOTTINEAU COUNTY
BOWBELLS HIGH SCHOOL,7013772396,PO BOX 279,BOWBELLS,ND,58721,48.805902,-102.246255,BURKE COUNTY
BOWMAN CO HIGH SCHOOL,7015233283,DRAWER H,BOWMAN,ND,58623,46.180991,-103.407089,BOWMAN COUNTY
BURKE CENTRAL HIGH SCHOOL,7019332821,PO BOX 91,LIGNITE,ND,58752,48.875464,-102.563419,BURKE COUNTY
CENTRAL CASS HIGH SCHOOL,7013475352,802 5TH ST N,CASSELTON,ND,58012,46.906963,-97.207996,CASS COUNTY
CENTRAL VALLEY HIGH SCHOOL,7018472220,1556 HWY 81 NE,BUXTON,ND,58218,47.63653,-97.06945,TRAILL COUNTY
GRIGGS COUNTY CENTRAL HIGH SCHOOL,7017973114,1207 FOSTER AVE NE,COOPERSTOWN,ND,58425,47.447783,-98.119937,GRIGGS COUNTY
DEVILS LAKE HIGH SCHOOL,7016621200,1601 COLLEGE DRIVE N,DEVILS LAKE,ND,58301,48.124121,-98.865686,RAMSEY COUNTY
DIVIDE COUNTY HIGH SCHOOL,7019656392,PO BOX G,CROSBY,ND,58730,48.909696,-103.2883,DIVIDE COUNTY
DRAYTON HIGH SCHOOL,7014543324,108 S 5TH ST,DRAYTON,ND,58225,48.561564,-97.183313,PEMBINA COUNTY
DUNSEITH HIGH SCHOOL,7012445249,PO BOX 789,DUNSEITH,ND,58329,48.810077,-100.065907,ROLETTE COUNTY
EDGELEY HIGH SCHOOL,7014932292,PO BOX 37,EDGELEY,ND,58433,46.357964,-98.717195,LAMOURE COUNTY
EDINBURG HIGH SCHOOL,7019938312,PO BOX 6,EDINBURG,ND,58227,48.497461,-97.866763,WALSH COUNTY
EDMORE HIGH SCHOOL,7016442281,PO BOX 188,EDMORE,ND,58330,48.414386,-98.454279,RAMSEY COUNTY
EIGHT MILE HIGH SCHOOL,7017748221,PO BOX 239,TRENTON,ND,58853,48.072197,-103.834152,WILLIAMS COUNTY
ELLENDALE HIGH SCHOOL,7013493232,PO BOX 400,ELLENDALE,ND,58436,46.002591,-98.522712,DICKEY COUNTY
BELFIELD HIGH SCHOOL,7015754275,PO BOX 97,BELFIELD,ND,58622,46.887554,-103.196157,STARK COUNTY
FAIRMOUNT HIGH SCHOOL,7014745469,PO BOX 228,FAIRMOUNT,ND,58030,46.055049,-96.600865,RICHLAND COUNTY
NORTH HIGH SCHOOL,7014462400,801 17TH AVE N,FARGO,ND,58102,46.90351,-96.790495,CASS COUNTY
SOUTH HIGH SCHOOL,7014462000,1840 15TH AVE S,FARGO,ND,58103,46.855945,-96.812123,CASS COUNTY
WOODROW WILSON ALTERNATIVE HIGH SCHOOL,7014462800,315 N UNIVERSITY DR,FARGO,ND,58102,46.88,-96.7976,CASS COUNTY
FINLEY-SHARON HIGH SCHOOL,7015242420,PO BOX 448,FINLEY,ND,58230,47.512549,-97.838766,STEELE COUNTY
FLASHER HIGH SCHOOL,7015973355,PO BOX 267,FLASHER,ND,58535,46.455393,-101.228935,MORTON COUNTY
FOUR WINDS COMMUNITY HIGH SCHOOL,7017661476,PO BOX 239,FORT TOTTEN,ND,58335,47.97507,-99.02527,BENSON COUNTY
GARRISON HIGH SCHOOL,7014632818,PO BOX 249,GARRISON,ND,58540,47.656534,-101.415454,MCLEAN COUNTY
GLEN ULLIN HIGH SCHOOL,7013483590,PO BOX 548,GLEN ULLIN,ND,58631,46.811442,-101.825231,MORTON COUNTY
GLENBURN HIGH SCHOOL,7013627426,102 RAYMOND ST,GLENBURN,ND,58740,48.515091,-101.223554,RENVILLE COUNTY
GOODRICH HIGH SCHOOL,7018842469,PO BOX 159,GOODRICH,ND,58444,47.474565,-100.130616,SHERIDAN COUNTY
GRAFTON HIGH SCHOOL,7013521930,1548 SCHOOL RD,GRAFTON,ND,58237,48.404106,-97.426613,WALSH COUNTY
CENTRAL HIGH SCHOOL,7017462375,115 N 4TH ST,GRAND FORKS,ND,58203,47.92526,-97.032924,GRAND FORKS COUNTY
RED RIVER HIGH SCHOOL,7017462400,2211 17TH AVE S,GRAND FORKS,ND,58201,47.90392,-97.059699,GRAND FORKS COUNTY
COMMUNITY ALTERNATIVE HIGH SCHOOL,7017952777,500 STANFORD RD SUITE B,GRAND FORKS,ND,58203,47.924598,-97.081005,GRAND FORKS COUNTY
GRENORA HIGH SCHOOL,7016942711,PO BOX 38,GRENORA,ND,58845,48.620762,-103.934137,WILLIAMS COUNTY
HALLIDAY HIGH SCHOOL,7019384391,PO BOX 188,HALLIDAY,ND,58636,47.349989,-102.340331,DUNN COUNTY
HANKINSON HIGH SCHOOL,7012427138,PO BOX 220,HANKINSON,ND,58041,46.068337,-96.900513,RICHLAND COUNTY
HARVEY HIGH SCHOOL,7013242267,200 NORTH ST E,HARVEY,ND,58341,47.774948,-99.929309,WELLS COUNTY
HATTON HIGH SCHOOL,7015433456,PO BOX 200,HATTON,ND,58240,47.640673,-97.460716,TRAILL COUNTY
HAZELTON-MOFFIT-BRADDOCK HIGH SCHOOL,7017826231,PO BOX 209,HAZELTON,ND,58544,46.486624,-100.281084,EMMONS COUNTY
HEBRON HIGH SCHOOL,7018784442,PO BOX Q,HEBRON,ND,58638,46.903068,-102.05007,MORTON COUNTY
HETTINGER HIGH SCHOOL,7015675315,PO BOX 1188,HETTINGER,ND,58639,46.018797,-102.497232,ADAMS COUNTY
HILLSBORO HIGH SCHOOL,7016364360,PO BOX 579,HILLSBORO,ND,58045,47.403989,-97.055186,TRAILL COUNTY
HOPE HIGH SCHOOL,7019452473,PO BOX 100,HOPE,ND,58046,47.319197,-97.721405,STEELE COUNTY
KENMARE HIGH SCHOOL,7013854996,PO BOX 667,KENMARE,ND,58746,48.673608,-102.071639,WARD COUNTY
KENSAL HIGH SCHOOL,7014352484,803 1ST AVE,KENSAL,ND,58455,47.303896,-98.734985,STUTSMAN COUNTY
KILLDEER HIGH SCHOOL,7017645877,PO BOX 579,KILLDEER,ND,58640,47.372051,-102.754331,DUNN COUNTY
KULM HIGH SCHOOL,7016472303,PO BOX G,KULM,ND,58456,46.301575,-98.950574,LAMOURE COUNTY
LAKOTA HIGH SCHOOL,7012472992,PO BOX 388,LAKOTA,ND,58344,48.044538,-98.343369,NELSON COUNTY
LAMOURE HIGH SCHOOL,7018835397,PO BOX 656,LAMOURE,ND,58458,46.363793,-98.29285,LAMOURE COUNTY
LANGDON AREA HIGH SCHOOL,7012565291,715 14TH AVE,LANGDON,ND,58249,48.767475,-98.37442,CAVALIER COUNTY
LARIMORE HIGH SCHOOL,7013432366,PO BOX 769,LARIMORE,ND,58251,47.905931,-97.626917,GRAND FORKS COUNTY
LEEDS HIGH SCHOOL,7014662461,PO BOX 189,LEEDS,ND,58346,48.288874,-99.43275,BENSON COUNTY
LIDGERWOOD HIGH SCHOOL,7015387341,PO BOX 468,LIDGERWOOD,ND,58053,46.075164,-97.147569,RICHLAND COUNTY
LISBON HIGH SCHOOL,7016834106,PO BOX 593,LISBON,ND,58054,46.441796,-97.686898,RANSOM COUNTY
MADDOCK HIGH SCHOOL,7014382531,PO BOX 398,MADDOCK,ND,58348,47.962628,-99.523084,BENSON COUNTY
MANDAN HIGH SCHOOL,7016639532,905 8TH AVE NW,MANDAN,ND,58554,46.833386,-100.902083,MORTON COUNTY
MANDAREE HIGH SCHOOL,7017593311,PO BOX 488,MANDAREE,ND,58757,47.91276,-102.71106,MCKENZIE COUNTY
MAPLE VALLEY HIGH SCHOOL,7017492570,PO BOX 168,TOWER CITY,ND,58071,46.93201,-97.675231,CASS COUNTY
MAX HIGH SCHOOL,7016792685,PO BOX 297,MAX,ND,58759,47.8274,-101.29273,MCLEAN COUNTY
MCCLUSKY HIGH SCHOOL,7013632470,PO BOX 499,MCCLUSKY,ND,58463,47.482956,-100.444415,SHERIDAN COUNTY
WATFORD CITY HIGH SCHOOL,7014443624,PO BOX 589,WATFORD CITY,ND,58854,47.801301,-103.280177,MCKENZIE COUNTY
MEDINA HIGH SCHOOL,7014863121,PO BOX 547,MEDINA,ND,58467,46.892244,-99.297049,STUTSMAN COUNTY
MIDWAY HIGH SCHOOL,7018692432,3202 33RD AVE NE,INKSTER,ND,58244,48.15129,-97.515102,GRAND FORKS COUNTY
MILNOR HIGH SCHOOL,7014275237,PO BOX 369,MILNOR,ND,58060,46.260065,-97.455052,SARGENT COUNTY
MINNEWAUKAN HIGH SCHOOL,7014735306,PO BOX 348,MINNEWAUKAN,ND,58351,48.074603,-99.250756,BENSON COUNTY
SOURIS RIVER CAMPUS ALTERNATIVE HIGH SCHOOL,7018574496,1510 UNIVERSITY AVE W,MINOT,ND,58703,48.245194,-101.316519,WARD COUNTY
MAGIC CITY CAMPUS HIGH SCHOOL,7018574500,1100 11TH AVE SW,MINOT,ND,58701,48.225571,-101.30748,WARD COUNTY
MINTO HIGH SCHOOL,7012483479,PO BOX 377,MINTO,ND,58261,48.204941,-97.335821,WALSH COUNTY
WILTON HIGH SCHOOL,7017346331,PO BOX 249,WILTON,ND,58579,47.158049,-100.789367,MCLEAN COUNTY
MONTPELIER HIGH SCHOOL,7014893348,PO BOX 10,MONTPELIER,ND,58472,46.696302,-98.587733,STUTSMAN COUNTY
MT PLEASANT HIGH SCHOOL,7014773151,201 5TH ST NE,ROLLA,ND,58367,48.861888,-99.610444,ROLETTE COUNTY
MUNICH HIGH SCHOOL,7016825321,PO BOX 39,MUNICH,ND,58352,48.666987,-98.839623,CAVALIER COUNTY
NAPOLEON HIGH SCHOOL,7017542244,PO BOX 69,NAPOLEON,ND,58561,46.50646,-99.766136,LOGAN COUNTY
RAY HIGH SCHOOL,7015683301,PO BOX 564,RAY,ND,58849,48.344544,-103.16875,WILLIAMS COUNTY
NEW TOWN HIGH SCHOOL,7016273650,PO BOX 700,NEW TOWN,ND,58763,47.980758,-102.488808,MOUNTRAIL COUNTY
NORTH CENTRAL HIGH SCHOOL,7012665539,PO BOX 188,ROCK LAKE,ND,58365,48.789121,-99.246151,TOWNER COUNTY
NORTH SARGENT HIGH SCHOOL,7016782492,PO BOX 289,GWINNER,ND,58040,46.225487,-97.663996,SARGENT COUNTY
NORTHWOOD HIGH SCHOOL,7015875221,300 35TH ST,NORTHWOOD,ND,58267,47.715769,-97.581406,GRAND FORKS COUNTY
OAKES HIGH SCHOOL,7017423234,804 MAIN AVE,OAKES,ND,58474,46.138882,-98.087419,DICKEY COUNTY
PARK RIVER HIGH SCHOOL,7012847164,PO BOX 240,PARK RIVER,ND,58270,48.39234,-97.752145,WALSH COUNTY
PARSHALL HIGH SCHOOL,7018623129,PO BOX 158,PARSHALL,ND,58770,47.961782,-102.13346,MOUNTRAIL COUNTY
PINGREE-BUCHANAN HIGH SCHOOL,7012525563,111 LINCOLN AVE,PINGREE,ND,58476,47.16752,-98.911557,STUTSMAN COUNTY
ROLETTE HIGH SCHOOL,7012463595,PO BOX 97,ROLETTE,ND,58366,48.662934,-99.847944,ROLETTE COUNTY
